nom,prenom,email,sexe,nationalite,telephone,ects,date_admission,pays,ville,universite,entreprise,nouveau_universite,type_contrat,duree_contrat,activite,etude
Ardella,Haithwaite,ahaithwaitehl@exblog.jp,Female,Mexico,+52 610 836 8999,52,27/2/2012,France,Paris,SUPINFO de Paris,IBM,Universidad Lasallista Benavente,Alternance,27,"'JPO','Salon etudiant','JoForum'",stop
Xerxes,Bjerkan,xbjerkanhm@state.tx.us,Male,Philippines,+63 286 827 8241,16,11/8/2016,Chine,Pekin,SUPINFO de Pekin,ATOS,Davao Doctors College,CDD,74,"'JPO','Salon etudiant','JoForum'",continue
Marlie,Rosbottom,mrosbottomhn@uiuc.edu,Female,Estonia,+372 603 310 5599,4,12/8/2018,France,Grenoble,SUPINFO de Grenoble,IUC,Estonian Academy of Music and Theatre,CDI,76,"'JPO','Salon etudiant','JoForum'",continue
Falkner,Cearley,fcearleyho@flickr.com,Male,Pakistan,+92 516 694 0851,56,4/11/2019,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,ACCENTURE,Pakistan Institute of Engineering and Applied Sciences (PIEAS),Alternance,30,"'JPO','Salon etudiant','JoForum'",finish
Rora,Proudlove,rproudlovehp@dedecms.com,Female,Cuba,+53 636 448 2955,33,28/5/2015,Maurice,Port Louis,SUPINFO de Port Louis,,"Universidad Pedagógica ""José Martí"", Camagüey",,,"'JPO','Salon etudiant','JoForum'",finish
Jeno,Collingridge,jcollingridgehq@de.vu,Male,China,+86 463 831 0489,21,7/7/2017,Chine,Pekin,SUPINFO de Pekin,CONNEXTIC,Shenyang Institute of Chemical Technology,CTT,22,"'JPO','Salon etudiant','JoForum'",finish
Kennith,Winfield,kwinfieldhr@vk.com,Male,China,+86 831 612 2162,14,16/1/2016,Maurice,Port Louis,SUPINFO de Port Louis,SOGETI,Yangtze University,Alternance,41,"'JPO','Salon etudiant','JoForum'",continue
Dorena,Godfree,dgodfreehs@wordpress.org,Female,Colombia,+57 401 890 7064,14,15/10/2020,Italie,Rome,SUPINFO de Rome,,Universidad del Cauca,,,"'JPO','Salon etudiant','JoForum'",stop
Smitty,Varker,svarkerht@vkontakte.ru,Male,Sweden,+46 966 591 2071,14,24/6/2018,Italie,Rome,SUPINFO de Rome,CONNEXTIC,Jönköping University College,CDD,48,"'JPO','Salon etudiant','JoForum'",finish
Carlita,Brownsworth,cbrownsworthhu@creativecommons.org,Female,China,+86 759 393 7997,20,20/9/2011,Belgique,Bruxelle,SUPINFO de Bruxelle,FREE,Xi'an Highway University,Interim,40,"'JPO','Salon etudiant','JoForum'",stop
Linoel,Weathey,lweatheyhv@topsy.com,Male,Japan,+81 571 140 4324,14,3/7/2013,Maroc,Casablanca,SUPINFO de Casablanca,,Toho Gakuen School of Music,,,"'JPO','Salon etudiant','JoForum'",continue
Erastus,Licari,elicarihw@networksolutions.com,Male,Indonesia,+62 708 468 0382,33,24/3/2012,Chine,Pekin,SUPINFO de Pekin,SOFTTEAMS,Universitas Janabadra,Interim,35,"'JPO','Salon etudiant','JoForum'",stop
Farrah,Bane,fbanehx@telegraph.co.uk,Female,Bolivia,+591 472 137 0032,42,7/8/2020,Chine,Pekin,SUPINFO de Pekin,CAMTEL,"Universidad Autónoma del Beni ""José Ballivián""",CDI,61,"'JPO','Salon etudiant','JoForum'",continue
Car,Ikins,cikinshy@sun.com,Male,Philippines,+63 972 346 7578,19,29/5/2010,Reunion,Saint Denis,SUPINFO de Saint Denis,,Ateneo de Manila University,,,"'JPO','Salon etudiant','JoForum'",finish
Adelle,Zelner,azelnerhz@ehow.com,Female,China,+86 366 435 0939,67,4/12/2013,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,ALTRAM,Fujian University of Traditional Chinese Medicine,Alternance,4,"'JPO','Salon etudiant','JoForum'",continue
Price,Eastgate,peastgatei0@meetup.com,Male,Tanzania,+255 581 466 0258,10,10/3/2018,Chine,Pekin,SUPINFO de Pekin,OPEN,University of Dar Es Salaam,CTT,24,"'JPO','Salon etudiant','JoForum'",stop
Wheeler,Fossitt,wfossitti1@japanpost.jp,Male,United States,+1 863 232 6599,55,26/8/2017,Belgique,Bruxelle,SUPINFO de Bruxelle,ATOS,Elms College,CDD,77,"'JPO','Salon etudiant','JoForum'",continue
Gabbie,Eglin,geglini2@nydailynews.com,Female,South Korea,+82 322 982 1373,30,12/12/2014,Chine,Pekin,SUPINFO de Pekin,CONNEXTIC,Chinju National University of Education,CDD,44,"'JPO','Salon etudiant','JoForum'",finish
Lidia,Blackley,lblackleyi3@cbsnews.com,Female,China,+86 892 982 2066,42,8/12/2016,Italie,Rome,SUPINFO de Rome,OPEN,Shenyang Institute of Chemical Technology,CDI,42,"'JPO','Salon etudiant','JoForum'",stop
Ariadne,Bengle,abenglei4@cbslocal.com,Female,Philippines,+63 267 284 7812,26,16/12/2019,Belgique,Bruxelle,SUPINFO de Bruxelle,IBM,Mountain View College,CDD,53,"'JPO','Salon etudiant','JoForum'",continue
Maxi,Chamberlayne,mchamberlaynei5@opera.com,Female,Saudi Arabia,+966 785 449 2922,19,11/5/2018,France,Lyon,SUPINFO de Lyon,IBM,King Saud bin Abdulaziz University for Health Sciences ,CTT,29,"'JPO','Salon etudiant','JoForum'",finish
Charmian,Totterdell,ctotterdelli6@msn.com,Female,Philippines,+63 521 980 7904,64,18/5/2016,Italie,Rome,SUPINFO de Rome,ABYSTER,University of Cebu,CDI,62,"'JPO','Salon etudiant','JoForum'",stop
Consuelo,Jiggen,cjiggeni7@51.la,Female,Indonesia,+62 657 612 1931,56,12/9/2017,Italie,Rome,SUPINFO de Rome,CAPGEMINI,Universitas Kristen Petra,Alternance,29,"'JPO','Salon etudiant','JoForum'",continue
Micheline,Scantlebury,mscantleburyi8@bigcartel.com,Female,China,+86 651 944 7826,61,25/5/2018,France,Clermont Ferrand,SUPINFO de Clermont Ferrand,GFI,Wudanshan Taoist College ,Interim,30,"'JPO','Salon etudiant','JoForum'",continue
Silva,Bevan,sbevani9@netvibes.com,Female,Indonesia,+62 997 627 7156,20,29/1/2016,Chine,Pekin,SUPINFO de Pekin,GFI,Universitas Gadjah Mada,Alternance,37,"'JPO','Salon etudiant','JoForum'",stop
Bobbie,Felmingham,bfelminghamia@myspace.com,Female,China,+86 960 553 3187,39,1/12/2013,Italie,Rome,SUPINFO de Rome,IUC,Zhengzhou Grain University,CDI,44,"'JPO','Salon etudiant','JoForum'",finish
Ingunna,Hurworth,ihurworthib@cnn.com,Female,Norway,+47 160 821 4553,27,3/6/2012,Belgique,Bruxelle,SUPINFO de Bruxelle,,Norwegian University of Science and Technology,,,"'JPO','Salon etudiant','JoForum'",continue
Christal,Perett,cperettic@wikia.com,Female,Philippines,+63 304 370 4625,30,4/4/2014,Reunion,Saint Denis,SUPINFO de Saint Denis,AXXA,Don Mariano Marcos Memorial State University,Alternance,38,"'JPO','Salon etudiant','JoForum'",stop
Caty,Grigg,cgriggid@elegantthemes.com,Female,Zambia,+260 570 557 2564,19,7/12/2016,Reunion,Saint Denis,SUPINFO de Saint Denis,CGI,Copperbelt University,CDI,43,"'JPO','Salon etudiant','JoForum'",finish
Krissie,Jennions,kjennionsie@intel.com,Female,Colombia,+57 879 658 0534,37,7/2/2018,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,SHINKA,Universidad Popular del Cesar,Interim,65,"'JPO','Salon etudiant','JoForum'",finish
Creigh,Traise,ctraiseif@gizmodo.com,Male,Indonesia,+62 263 569 7814,55,27/6/2010,France,Grenoble,SUPINFO de Grenoble,ALL4TEST,Universitas Pembangunan Panca Budi,CDD,60,"'JPO','Salon etudiant','JoForum'",finish
Fanchette,O'Mullally,fomullallyig@bbb.org,Female,Brazil,+55 634 908 0364,32,31/8/2011,Reunion,Saint Denis,SUPINFO de Saint Denis,IUC,Universidade de Santo Amaro,Alternance,39,"'JPO','Salon etudiant','JoForum'",stop
Karlan,Lidgett,klidgettih@comsenz.com,Male,Macedonia,+389 792 194 6031,21,26/1/2018,Belgique,Bruxelle,SUPINFO de Bruxelle,,State University of Tetova,,,"'JPO','Salon etudiant','JoForum'",stop
Talbot,Mapples,tmapplesii@msu.edu,Male,Indonesia,+62 264 159 7827,56,9/5/2010,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,,Universitas Andalas,,,"'JPO','Salon etudiant','JoForum'",finish
Hakeem,Dunaway,hdunawayij@marriott.com,Male,Ukraine,+380 287 148 6680,13,27/10/2010,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,ALTRAM,Kharkiv State Transport Technical University,CTT,28,"'JPO','Salon etudiant','JoForum'",continue
Augusta,Brann,abrannik@mozilla.org,Female,Argentina,+54 641 248 1485,45,18/5/2012,Belgique,Bruxelle,SUPINFO de Bruxelle,ALTRAM,Universidad Torcuato di Tella,CDI,12,"'JPO','Salon etudiant','JoForum'",stop
Wandis,Thrower,wthroweril@about.me,Female,Macedonia,+389 855 226 6740,37,17/2/2012,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,,University Goce Delcev,,,"'JPO','Salon etudiant','JoForum'",finish
Stephine,Llewellyn,sllewellynim@mashable.com,Female,Brazil,+55 102 287 8708,44,10/5/2011,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,ASTEK,Universidade Mackenzie,CDI,61,"'JPO','Salon etudiant','JoForum'",stop
Teresita,McInnerny,tmcinnernyin@yandex.ru,Female,Madagascar,+261 291 866 1768,44,2/12/2012,Italie,Rome,SUPINFO de Rome,,Université de Fianarantsoa,,,"'JPO','Salon etudiant','JoForum'",stop
Ingemar,Dudderidge,idudderidgeio@reuters.com,Male,Philippines,+63 942 959 5609,68,27/10/2012,Chine,Pekin,SUPINFO de Pekin,ORACLE,Wesleyan University Philippines,CTT,76,"'JPO','Salon etudiant','JoForum'",stop
Shalne,Cinavas,scinavasip@independent.co.uk,Female,Indonesia,+62 469 460 3511,34,1/7/2010,Maroc,Casablanca,SUPINFO de Casablanca,IUC,Universitas Katolik Soegijapranoto,CDD,28,"'JPO','Salon etudiant','JoForum'",finish
Alfred,Semken,asemkeniq@miitbeian.gov.cn,Male,Philippines,+63 123 971 5347,7,2/4/2020,Reunion,Saint Denis,SUPINFO de Saint Denis,ADVENCE CAMEROUN,Ateneo de Davao University,CTT,21,"'JPO','Salon etudiant','JoForum'",continue
Laurent,Irlam,lirlamir@google.de,Male,China,+86 638 571 4227,23,15/3/2015,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,,University of Science and Technology Beijing,,,"'JPO','Salon etudiant','JoForum'",stop
Harley,Aronow,haronowis@unblog.fr,Female,China,+86 596 989 8457,40,16/9/2012,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,ENELCAM,Henan Buddhist College,Alternance,34,"'JPO','Salon etudiant','JoForum'",finish
Norbie,Kohnen,nkohnenit@cafepress.com,Male,Czech Republic,+420 547 648 0551,59,29/8/2011,Reunion,Saint Denis,SUPINFO de Saint Denis,SHINKA,Prague Institute of Chemical Technology,CTT,37,"'JPO','Salon etudiant','JoForum'",stop
Stevie,Gillie,sgillieiu@npr.org,Male,Macedonia,+389 117 784 0697,51,18/12/2015,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,RUEDUCOMMERCE,St.Cyril and Methodius University,Alternance,40,"'JPO','Salon etudiant','JoForum'",stop
Kerri,Sallenger,ksallengeriv@geocities.com,Female,Japan,+81 139 812 5556,16,22/11/2018,Chine,Pekin,SUPINFO de Pekin,ADVENCE CAMEROUN,Seisen University,Interim,33,"'JPO','Salon etudiant','JoForum'",stop
Gamaliel,Hensmans,ghensmansiw@cornell.edu,Male,Hungary,+36 942 174 4260,8,26/3/2014,Italie,Rome,SUPINFO de Rome,,Szent István University,,,"'JPO','Salon etudiant','JoForum'",continue
Kai,Preston,kprestonix@tripod.com,Female,Indonesia,+62 203 487 8411,43,27/3/2013,Chine,Pekin,SUPINFO de Pekin,ACCENTURE,Universitas Trilogi,CDI,37,"'JPO','Salon etudiant','JoForum'",stop
Evita,Surgeoner,esurgeoneriy@yale.edu,Female,United States,+1 518 820 8998,54,18/8/2015,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,AKKA,"Cleveland Chiropractic College, Los Angeles",Alternance,3,"'JPO','Salon etudiant','JoForum'",finish
Hamish,Burgill,hburgilliz@yale.edu,Male,Ukraine,+380 696 635 7805,27,23/4/2015,Italie,Rome,SUPINFO de Rome,CISCO,Kherson State University,CTT,28,"'JPO','Salon etudiant','JoForum'",stop
Christiana,Bunten,cbuntenj0@state.gov,Female,China,+86 720 283 9801,56,26/1/2017,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,FREE,Liaoning University,CDI,60,"'JPO','Salon etudiant','JoForum'",finish
Maryanna,Pearson,mpearsonj1@dion.ne.jp,Female,China,+86 472 123 5040,70,26/6/2015,Italie,Rome,SUPINFO de Rome,,"Donghua University, Shanghai",,,"'JPO','Salon etudiant','JoForum'",continue
Yolanda,Rauprich,yrauprichj2@com.com,Female,Brazil,+55 256 818 0425,25,1/9/2020,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,RUEDUCOMMERCE,Universidade da Região da Campanha,CDD,52,"'JPO','Salon etudiant','JoForum'",finish
Virgie,Phillps,vphillpsj3@friendfeed.com,Female,Brazil,+55 937 733 0298,45,28/9/2018,Italie,Rome,SUPINFO de Rome,ABYSTER,Universidade de Fortaleza,CTT,56,"'JPO','Salon etudiant','JoForum'",finish
Violet,Gellately,vgellatelyj4@mediafire.com,Female,Poland,+48 588 912 4661,37,26/8/2019,Chine,Pekin,SUPINFO de Pekin,MTN,"Music Academy ""Ignacy Jana Paderewski"" in Poznan",CTT,79,"'JPO','Salon etudiant','JoForum'",finish
Hagan,Worssam,hworssamj5@mozilla.org,Male,Russia,+7 680 655 6428,20,2/3/2014,Chine,Pekin,SUPINFO de Pekin,CGI,Herzen State Pedagogical University of Russia,CDD,56,"'JPO','Salon etudiant','JoForum'",finish
Lanette,Kanwell,lkanwellj6@artisteer.com,Female,Poland,+48 537 106 9534,62,14/6/2015,Belgique,Bruxelle,SUPINFO de Bruxelle,ALL4TEST,Polish-Japanese Institute of Information Technology in Warsaw,Interim,14,"'JPO','Salon etudiant','JoForum'",stop
Anna-diana,Beels,abeelsj7@dedecms.com,Female,China,+86 238 577 4261,38,22/10/2010,Italie,Rome,SUPINFO de Rome,,Chongqing Telecommunication College,,,"'JPO','Salon etudiant','JoForum'",stop
Rahal,Bygraves,rbygravesj8@princeton.edu,Female,China,+86 410 852 3960,69,3/12/2015,Chine,Pekin,SUPINFO de Pekin,GFI,Qingdao University,CDI,15,"'JPO','Salon etudiant','JoForum'",stop
Giordano,MacGarrity,gmacgarrityj9@jimdo.com,Male,Brazil,+55 411 732 1444,6,17/4/2015,Maroc,Casablanca,SUPINFO de Casablanca,AFROLOGIX,Universidade de Guarulhos,CDI,27,"'JPO','Salon etudiant','JoForum'",finish
Jess,Egre,jegreja@creativecommons.org,Male,Indonesia,+62 384 962 6377,70,1/2/2016,Maurice,Port Louis,SUPINFO de Port Louis,HUAWEI,Universitas Ngurah Rai,Interim,44,"'JPO','Salon etudiant','JoForum'",finish
Margarete,Laugharne,mlaugharnejb@columbia.edu,Female,Russia,+7 950 746 0854,6,31/1/2020,France,Clermont Ferrand,SUPINFO de Clermont Ferrand,GFI,Perm State Pedagogical University,CTT,18,"'JPO','Salon etudiant','JoForum'",finish
Gil,Local,glocaljc@dagondesign.com,Male,United States,+1 212 974 0469,55,8/6/2015,Belgique,Bruxelle,SUPINFO de Bruxelle,ENELCAM,Campbell University,CDI,35,"'JPO','Salon etudiant','JoForum'",continue
Tony,Oldall,toldalljd@springer.com,Female,United States,+1 512 404 4739,31,12/12/2016,Belgique,Bruxelle,SUPINFO de Bruxelle,MICHELIN,Fitchburg State College,CTT,24,"'JPO','Salon etudiant','JoForum'",finish
Dennie,Edwinson,dedwinsonje@nasa.gov,Male,Philippines,+63 412 724 8351,21,8/7/2015,Italie,Rome,SUPINFO de Rome,SOGETI,Samar State University,CDI,18,"'JPO','Salon etudiant','JoForum'",stop
Erminie,Carruth,ecarruthjf@wix.com,Female,Cameroon,+237 613 530 3700,63,23/1/2018,Chine,Pekin,SUPINFO de Pekin,CDISCOUNT,Université de Buéa,Alternance,22,"'JPO','Salon etudiant','JoForum'",finish
Amy,McInnery,amcinneryjg@blog.com,Female,China,+86 240 222 4222,67,19/6/2011,Maroc,Casablanca,SUPINFO de Casablanca,ASI,Tianjin Academy of Fine Art,CTT,39,"'JPO','Salon etudiant','JoForum'",stop
Honey,Hyland,hhylandjh@ted.com,Female,China,+86 258 323 3538,23,24/12/2019,Chine,Pekin,SUPINFO de Pekin,,Fujian University of Traditional Chinese Medicine,,,"'JPO','Salon etudiant','JoForum'",continue
Marieann,Sparshatt,msparshattji@tamu.edu,Female,Czech Republic,+420 539 593 8495,2,29/11/2017,Italie,Rome,SUPINFO de Rome,SAFRAM,Anglo-American University,CDI,13,"'JPO','Salon etudiant','JoForum'",continue
Quintilla,Eagan,qeaganjj@deviantart.com,Female,Portugal,+351 606 831 4530,35,8/11/2015,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,CONNEXTIC,Instituto Superior de Línguas e Administração,Alternance,27,"'JPO','Salon etudiant','JoForum'",finish
Teriann,Bly,tblyjk@xing.com,Female,China,+86 486 668 0300,63,16/5/2020,Italie,Rome,SUPINFO de Rome,,Shanghai Maritime University,,,"'JPO','Salon etudiant','JoForum'",continue
Robers,Colleer,rcolleerjl@photobucket.com,Male,Indonesia,+62 332 254 8045,29,14/9/2014,France,Toulouse,SUPINFO de Toulouse,ACCENTURE,Universitas Narotama,Interim,56,"'JPO','Salon etudiant','JoForum'",continue
Chrisse,Robic,crobicjm@google.it,Male,Russia,+7 335 660 8091,46,12/7/2010,Reunion,Saint Denis,SUPINFO de Saint Denis,,Bratsk State Technical University,,,"'JPO','Salon etudiant','JoForum'",continue
Mattheus,Learmonth,mlearmonthjn@sciencedaily.com,Male,Russia,+7 401 129 1498,41,5/7/2016,France,Paris,SUPINFO de Paris,ALTRAM,Taganrog State University of Radioengineering,Interim,59,"'JPO','Salon etudiant','JoForum'",continue
Fifi,Tumber,ftumberjo@istockphoto.com,Female,China,+86 669 223 2247,20,25/1/2013,Chine,Pekin,SUPINFO de Pekin,,Huaihua Radio and Television University,,,"'JPO','Salon etudiant','JoForum'",continue
Amerigo,Goymer,agoymerjp@sitemeter.com,Male,France,+33 149 526 2223,57,20/11/2010,Italie,Rome,SUPINFO de Rome,DIGIT CONCEPT,Institut National des Sciences Appliquées de Rouen,CDD,46,"'JPO','Salon etudiant','JoForum'",stop
Vassily,Mallia,vmalliajq@t-online.de,Male,Canada,+1 937 984 1253,39,15/7/2016,Chine,Pekin,SUPINFO de Pekin,ABYSTER,Campion College,CDD,43,"'JPO','Salon etudiant','JoForum'",stop
Ara,Rishman,arishmanjr@multiply.com,Male,Denmark,+45 832 132 9982,32,30/3/2010,Reunion,Saint Denis,SUPINFO de Saint Denis,CDISCOUNT,Danish Business Academy,CTT,17,"'JPO','Salon etudiant','JoForum'",stop
Nydia,MacKereth,nmackerethjs@aboutads.info,Female,Poland,+48 731 489 2105,31,17/9/2018,Italie,Rome,SUPINFO de Rome,MICHELIN,Akademia Podlaska,CTT,7,"'JPO','Salon etudiant','JoForum'",continue
Jackquelin,Eve,jevejt@hp.com,Female,Brazil,+55 302 469 8536,2,17/4/2012,Italie,Rome,SUPINFO de Rome,ACCENTURE,Universidade de Nova Iguaçu,CDI,5,"'JPO','Salon etudiant','JoForum'",stop
Guido,Cordoba,gcordobaju@seesaa.net,Male,Germany,+49 601 102 5691,20,16/10/2013,Italie,Rome,SUPINFO de Rome,,"Fachhochschule Reutlingen, Hochschule für Technik und Wirtschaft",,,"'JPO','Salon etudiant','JoForum'",finish
Warner,Handscombe,whandscombejv@google.ca,Male,Nepal,+977 715 773 9167,30,19/6/2017,France,Grenoble,SUPINFO de Grenoble,,Purbanchal University,,,"'JPO','Salon etudiant','JoForum'",stop
Nerti,Morratt,nmorrattjw@dailymail.co.uk,Female,China,+86 259 371 1577,18,18/4/2016,Reunion,Saint Denis,SUPINFO de Saint Denis,ASI,Hainan University,CDI,18,"'JPO','Salon etudiant','JoForum'",stop
Iseabal,Masurel,imasureljx@qq.com,Female,Sweden,+46 152 716 7805,13,11/3/2011,Maroc,Casablanca,SUPINFO de Casablanca,SOFTTEAMS,Örebro University,CTT,71,"'JPO','Salon etudiant','JoForum'",finish
Sarina,Swinburn,sswinburnjy@mediafire.com,Female,Indonesia,+62 291 845 6890,41,8/8/2012,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,MICHELIN,Universitas Simalungun,CDI,63,"'JPO','Salon etudiant','JoForum'",finish
Upton,Pocklington,upocklingtonjz@oakley.com,Male,Yemen,+967 502 645 7648,66,28/6/2011,France,Lyon,SUPINFO de Lyon,RUEDUCOMMERCE,Thamar University,Interim,5,"'JPO','Salon etudiant','JoForum'",finish
Lyssa,Abatelli,labatellik0@mozilla.org,Female,Denmark,+45 525 798 6091,55,14/8/2017,France,Clermont Ferrand,SUPINFO de Clermont Ferrand,OPEN,Aalborg Business College,CDI,18,"'JPO','Salon etudiant','JoForum'",finish
Rania,Berrington,rberringtonk1@indiegogo.com,Female,Brazil,+55 876 488 3477,27,19/7/2015,Maroc,Casablanca,SUPINFO de Casablanca,,Universidade Federal de Mato Grosso,,,"'JPO','Salon etudiant','JoForum'",stop
Bert,Cuschieri,bcuschierik2@typepad.com,Male,Philippines,+63 626 260 2003,41,7/11/2016,Maroc,Casablanca,SUPINFO de Casablanca,ASTEK,Rizal Technological University,Alternance,35,"'JPO','Salon etudiant','JoForum'",stop
Nancie,Ratazzi,nratazzik3@gov.uk,Female,China,+86 677 929 8068,43,24/7/2012,Maroc,Casablanca,SUPINFO de Casablanca,AFROLOGIX,Central South Forestry University,CTT,19,"'JPO','Salon etudiant','JoForum'",stop
Claire,Masi,cmasik4@thetimes.co.uk,Male,Jamaica,+1 453 559 0531,17,26/6/2019,Belgique,Bruxelle,SUPINFO de Bruxelle,THALES,Northern Caribbean University,CTT,31,"'JPO','Salon etudiant','JoForum'",continue
Benedikta,Rogeron,brogeronk5@godaddy.com,Female,Russia,+7 750 425 5965,63,25/12/2018,Italie,Rome,SUPINFO de Rome,ENELCAM,Moscow State Academy of Applied Biotechnology,CTT,3,"'JPO','Salon etudiant','JoForum'",stop
Sid,Guesford,sguesfordk6@tuttocitta.it,Male,Japan,+81 410 717 1250,7,6/3/2018,Maroc,Casablanca,SUPINFO de Casablanca,CAMTEL,Tokai University,CDD,48,"'JPO','Salon etudiant','JoForum'",stop
Berkley,Natwick,bnatwickk7@nifty.com,Male,Russia,+7 782 887 3134,45,2/1/2016,Belgique,Bruxelle,SUPINFO de Bruxelle,,Saratov State Academy of Law,,,"'JPO','Salon etudiant','JoForum'",continue
Thomas,Vinsen,tvinsenk8@hatena.ne.jp,Male,Thailand,+66 481 662 8827,20,17/2/2017,Reunion,Saint Denis,SUPINFO de Saint Denis,,Huachiew Chalermprakiet University,,,"'JPO','Salon etudiant','JoForum'",finish
Kilian,Steade,ksteadek9@bloglovin.com,Male,United States,+1 601 638 2856,70,29/12/2011,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,ENELCAM,Northwest College of Art,CDD,57,"'JPO','Salon etudiant','JoForum'",finish
Yves,O'Halligan,yohalliganka@bloomberg.com,Male,France,+33 492 713 5857,1,13/9/2011,Chine,Pekin,SUPINFO de Pekin,ASI,Ecole Supérieure de Commerce de Toulouse,Interim,17,"'JPO','Salon etudiant','JoForum'",finish
Mic,Wandrich,mwandrichkb@phoca.cz,Male,Vietnam,+84 799 520 4745,63,29/9/2019,Belgique,Bruxelle,SUPINFO de Bruxelle,CGI,Ho Chi Minh City University of Medicine and Pharmacy,CTT,42,"'JPO','Salon etudiant','JoForum'",stop
Berty,Dockwra,bdockwrakc@printfriendly.com,Female,China,+86 944 715 6412,9,26/10/2011,Reunion,Saint Denis,SUPINFO de Saint Denis,SOGETI,Chengdu University of Traditional Chinese Medicine,CTT,55,"'JPO','Salon etudiant','JoForum'",continue
Cassaundra,Howle,chowlekd@freewebs.com,Female,Nepal,+977 183 157 5662,63,30/7/2010,Cameroun,Yaoundé-Ngousso,SUPINFO de Yaoundé-Ngousso,OPEN,Nepal Sanskrit University,CDI,28,"'JPO','Salon etudiant','JoForum'",stop
Silvanus,Frenchum,sfrenchumke@printfriendly.com,Male,Russia,+7 226 652 0454,59,29/9/2013,Italie,Rome,SUPINFO de Rome,MRC,Tver State Medical Academy,Interim,11,"'JPO','Salon etudiant','JoForum'",finish
Darin,Draysay,ddraysaykf@apple.com,Male,Finland,+358 720 582 6437,8,8/9/2020,Reunion,Saint Denis,SUPINFO de Saint Denis,,Satakunta University Of Applied Scinces,,,"'JPO','Salon etudiant','JoForum'",continue
